"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"POR1","YNL055C","POR1",3,3,3,12,30.428,283,NA,22.9958478729973,NA,22.4825184718701,22.4378658347957,NA,NA,23.1793745875434,22.6980789265013,NA,22.7481477974307,23.8798433223925,22.9958478729973,21.6224327660044,22.4825184718701,22.4378658347957,20.7828488674394,21.2680999268537,23.1793745875434,22.6980789265013,21.7228835418503,22.7481477974307,22.7451606083161,21.4962715430296,22.5871212133314,2,1,3,0.129853998441911,0.142717676233308,0.88654467310805,0.845522234207215,1.24888906528649,-1.09084967030184,FALSE,FALSE
"YDJ1","YNL064C","YDJ1",10,10,10,32.3,44.67,409,25.8718997870653,25.8634170635771,26.0833462240562,25.6740060147004,25.2149347822741,25.1274673104635,25.2156384546693,25.1890318450796,25.3799079227224,24.9787142989676,25.1054555369189,25.8718997870653,25.8634170635771,26.0833462240562,25.6740060147004,25.2149347822741,25.1274673104635,25.2156384546693,25.1890318450796,25.3799079227224,24.9787142989676,25.1054555369189,25.8731672723498,25.1860135158023,25.1632774009221,4,3,4,0.00204369379787058,0.81219142751337,2.68958417304655,0.0903415986963725,0.687153756547463,0.0227361148801926,FALSE,FALSE
"RPL9B","YNL067W","RPL9B",13,13,2,83.2,21.657,191,28.3634422072764,28.0611091873842,28.210203870008,28.2513761482348,29.3969717179332,29.0313371592093,29.2495915988582,29.3253236768247,28.819763855296,28.6652279588735,28.7822867460727,28.3634422072764,28.0611091873842,28.210203870008,28.2513761482348,29.3969717179332,29.0313371592093,29.2495915988582,29.3253236768247,28.819763855296,28.6652279588735,28.7822867460727,28.2215328532258,29.2259668253336,28.8981505592667,4,3,4,0.00252195768962973,0.130035165925713,2.59826220377185,0.885939183829945,-1.00443397210773,0.327816266066858,FALSE,FALSE
"RPL16B","YNL069C","RPL16B",10,6,6,53.5,22.249,198,26.3088311659626,26.4007545124456,26.6447144718144,26.2754560257526,27.6091472814896,27.3321918831615,27.6258219727351,27.2914059622873,26.9337084819517,26.5404221564526,26.9628975935048,26.3088311659626,26.4007545124456,26.6447144718144,26.2754560257526,27.6091472814896,27.3321918831615,27.6258219727351,27.2914059622873,26.9337084819517,26.5404221564526,26.9628975935048,26.4074390439938,27.5223870457954,26.9321085485491,4,3,4,0.000535861441088225,0.0243979934578381,3.27094749230345,1.61264588948183,-1.1149480018016,0.590278497246278,FALSE,FALSE
"RPS7B","YNL096C","RPS7B",10,7,7,61.6,21.634,190,26.6447144718144,26.8105390794753,26.8228662302433,26.7909169890899,27.8949270881032,27.4957942895306,27.8441585601768,27.7502146521467,27.1280969302611,27.2141010418991,27.29070315139,26.6447144718144,26.8105390794753,26.8228662302433,26.7909169890899,27.8949270881032,27.4957942895306,27.8441585601768,27.7502146521467,27.1280969302611,27.2141010418991,27.29070315139,26.7672591926557,27.7449599792702,27.3457789439242,4,3,4,0.00996695675265652,0.0866033802471334,2.00143742617002,1.06246515655046,-0.977700786614474,0.399181035345951,FALSE,FALSE
"RPS3","YNL178W","RPS3",6,6,6,32.1,26.502,240,27.2787026830803,27.5626000746809,27.4692529064717,27.2916694281302,28.8845718362143,28.2430898491503,28.5830508514751,28.1650923827634,27.979891955862,27.8457144783243,28.0547070659712,27.2787026830803,27.5626000746809,27.4692529064717,27.2916694281302,28.8845718362143,28.2430898491503,28.5830508514751,28.1650923827634,27.979891955862,27.8457144783243,28.0547070659712,27.4005562730908,28.5702375122799,28.0113514707302,4,3,4,0.0147876723513117,0.0803422803222298,1.83010018060324,1.09505584602597,-1.16968123918912,0.55888604154967,FALSE,FALSE
"SRP1","YNL189W","SRP1",2,2,2,3.5,60.441,542,NA,NA,NA,NA,22.1485510585929,21.9143705322694,21.9965548609177,NA,21.9943119985615,22.1533219413426,21.756377147229,23.8000396759344,21.5558746783834,21.7541184624416,21.4666572019722,22.1485510585929,21.9143705322694,21.9965548609177,21.4808017543579,21.9943119985615,22.1533219413426,21.756377147229,22.1441725046829,22.0198254839267,21.8462032103728,0,3,3,0.837981896866915,0.341628834743396,0.0767653634409964,0.466445480367562,0.124347020756201,0.173622273553924,FALSE,FALSE
"RPA49","YNL248C","RPA49",3,3,3,10.8,46.65,415,NA,NA,NA,NA,22.9656433895947,22.335572450998,NA,NA,NA,NA,NA,23.7759102814533,21.3812831285253,21.7128932312452,21.6016917639312,22.9656433895947,22.335572450998,21.2981187430773,21.5798092374171,21.5373660351265,21.762039147705,20.7586607185925,22.1179446012887,22.1997781945567,21.4094687847103,0,2,0,0.916181169959137,0.240692587860975,0.0380186384133276,0.61853728363707,-0.0818335932679517,0.790309409846408,FALSE,FALSE
"SEC21","YNL287W","SEC21",2,2,2,4.3,104.83,935,NA,NA,NA,NA,21.5522957236463,20.7865217045336,21.1900874940355,NA,NA,NA,NA,23.702503203157,21.6042568967838,21.8907827805675,21.4439809516665,21.5522957236463,20.7865217045336,21.1900874940355,21.8095148117897,21.5234721635233,21.6259036092518,19.6564740935782,22.1603809580437,21.1763016407385,21.1538411695358,0,3,0,0.158102323581494,0.969312476665892,0.801061747327718,0.0135361971334493,0.98407931730522,0.022460471202713,FALSE,FALSE
"RPL18A","YOL120C;YNL301C","RPL18A",6,6,6,44.6,20.563,186,NA,NA,NA,NA,25.9584350088144,25.8709362120305,25.9761812622822,25.7176159754132,25.0774905283829,NA,25.0809498887855,23.8774036384426,21.3661929804775,21.5242610937296,21.5732270001668,25.9584350088144,25.8709362120305,25.9761812622822,25.7176159754132,25.0774905283829,21.4662920552907,25.0809498887855,22.0852711782041,25.9351841610424,24.3355871119681,0,3,3,0.00753147596885565,0.197057702796589,2.12311990529792,0.705406584311846,-3.84991298283827,1.59959704907427,FALSE,FALSE
"PFS2","YNL317W","PFS2",2,2,2,5.4,53.143,465,NA,23.4845603641238,23.4631371781391,23.6154895501335,22.6199951387928,22.7085147611813,22.6199503763032,NA,NA,NA,NA,23.7454747702492,23.4845603641238,23.4631371781391,23.6154895501335,22.6199951387928,22.7085147611813,22.6199503763032,21.5986330228232,21.4281750104807,21.507398510553,20.4523702738788,23.5771654656614,22.6494867587591,21.2466442044339,3,3,0,0.000180539020178068,0.0128624871775196,3.74342891887424,1.89067504517297,0.927678706902316,1.40284255432517,FALSE,TRUE
"RPC34","YNR003C","RPC34",3,3,3,10.4,36.135,317,NA,NA,NA,NA,NA,NA,NA,21.544958774618,21.5168195802035,NA,21.5973251520036,23.7302660673751,21.5335238908724,21.6077548255638,21.5882178376437,20.8883111172822,21.1014204563634,21.169763618674,21.544958774618,21.5168195802035,21.3422809341719,21.5973251520036,22.1149406553637,21.0531650641065,21.5003461102492,0,0,3,0.142366135743866,0.0143286953457429,0.846593302894379,1.84379335111969,1.06177559125718,-0.447181046142685,NA,FALSE
"ACC1","YNR016C;YMR207C","ACC1",6,6,6,3.4,250.35,2233,NA,23.759895495739,23.6472423348724,NA,21.9082987900013,NA,NA,NA,NA,NA,NA,23.8123732476152,23.759895495739,23.6472423348724,21.7157814000252,21.9082987900013,21.1433716357605,21.3768206240674,21.440468656121,21.563215712108,21.6603310188349,20.7279231308105,23.2338231195629,21.4761636832764,21.3479846294686,2,1,0,0.0331997266064103,0.697422575590845,1.47886549261573,0.156503998606382,1.75765943628653,0.128179053807813,TRUE,NA
"RPP2A","YOL039W","RPP2A",3,3,3,39.6,10.746,106,NA,NA,NA,NA,24.0671855199912,23.7708227563675,24.1311623980082,NA,23.0849037371561,22.8492294572852,23.7439641080823,23.7950999567005,21.361511441689,21.6766904014638,21.4046549175911,24.0671855199912,23.7708227563675,24.1311623980082,21.7859547310013,23.0849037371561,22.8492294572852,23.7439641080823,22.0594891793611,23.9897235581223,22.8660130083812,0,3,3,0.042878774230001,0.0658348775855943,1.36775763825828,1.18154396763258,-1.93023437876118,1.12371054974111,FALSE,FALSE
"RPS15","YOL040C","RPS15",3,3,3,20.4,16.002,142,NA,24.7878571365797,23.9767493987126,24.1361005891096,26.8569746524655,26.1521693910836,26.6110486688296,26.7678714528339,26.1189404392333,25.9747818186819,26.3427744618098,23.7908073795427,24.7878571365797,23.9767493987126,24.1361005891096,26.8569746524655,26.1521693910836,26.6110486688296,26.7678714528339,26.1189404392333,25.9747818186819,26.3427744618098,24.1728786259861,26.5400642374596,26.3010920431397,3,3,4,0.000580690587265692,0.421329376954626,3.23605521362864,0.375378258878142,-2.36718561147345,0.238972194319857,FALSE,FALSE
"ADH1","YOL086C;YMR303C","ADH1",9,9,9,33.6,36.849,348,26.7376347954132,28.7563046054476,27.2197425374365,27.4853130438754,25.8578052537375,26.6639734561091,26.0384821630891,26.2953529068314,26.8941175922472,27.5135976154441,26.1722645135367,26.7376347954132,28.7563046054476,27.2197425374365,27.4853130438754,25.8578052537375,26.6639734561091,26.0384821630891,26.2953529068314,26.8941175922472,27.5135976154441,26.1722645135367,27.5497487455432,26.1867536243119,26.7188331570148,4,3,4,0.0446952968736301,0.234112507217193,1.34973817372021,0.630575383952611,1.36299512123126,-0.532079532702927,FALSE,FALSE
"RPS19A","YOL121C","RPS19A",8,8,1,79.9,15.917,144,26.8918022410186,26.8412216838587,26.9902097646517,27.1673913461993,29.0088382766706,28.7734473667162,29.0672522072887,28.6715853905259,28.1771688100535,27.9412292589709,28.2893844574367,26.8918022410186,26.8412216838587,26.9902097646517,27.1673913461993,29.0088382766706,28.7734473667162,29.0672522072887,28.6715853905259,28.1771688100535,27.9412292589709,28.2893844574367,26.9726562589321,28.9498459502252,28.2698419792468,4,3,4,4.50345035673651e-05,0.0140478199108883,4.34645462028877,1.85239106893575,-1.97718969129308,0.680003970978404,FALSE,FALSE
"RPL25","YOL127W","RPL25",8,8,8,64.8,15.757,142,26.8332802232141,26.6893919055319,26.6750566091134,26.5512456781109,28.5590659755851,28.2034050621649,28.1604353488533,28.2806064714451,27.7239684536352,27.4635737631147,28.0462479222675,26.8332802232141,26.6893919055319,26.6750566091134,26.5512456781109,28.5590659755851,28.2034050621649,28.1604353488533,28.2806064714451,27.7239684536352,27.4635737631147,28.0462479222675,26.6872436039926,28.3076354622011,27.8785991526156,4,3,4,0.0017435115254939,0.108962701433301,2.75857517737211,0.962722138149422,-1.62039185820851,0.429036309585438,FALSE,FALSE
"DBP5","YOR046C","DBP5",2,2,2,6,53.873,482,NA,22.9321996103744,22.9685641464529,NA,NA,NA,NA,NA,NA,NA,NA,23.8236952250362,22.9321996103744,22.9685641464529,21.5112406145348,20.8832363055723,20.8242767906388,21.3902450011938,21.5101300031711,21.5458840664531,21.2946572843846,20.3439282319706,22.8089248990996,21.0325860324683,21.1736498964949,2,0,0,0.0278475331705238,0.691555959352688,1.55521327007298,0.160172671874573,1.7763388666313,-0.14106386402657,TRUE,NA
"RPL3","YOR063W","RPL3",16,16,16,49.9,43.757,387,25.7780869579774,26.819581154727,25.6935718197178,25.6931995799338,29.0601558334205,28.5321133817263,28.7533744337058,28.4081932780393,28.1892392656675,28.0061917421989,28.4907161871224,25.7780869579774,26.819581154727,25.6935718197178,25.6931995799338,29.0601558334205,28.5321133817263,28.7533744337058,28.4081932780393,28.1892392656675,28.0061917421989,28.4907161871224,25.996109878089,28.7818812162842,28.273585118257,4,3,4,0.000519450034559355,0.0556931066345863,3.28445622050096,1.25419855591833,-2.7857713381952,0.508296098027174,FALSE,FALSE
"RPS7A","YOR096W","RPS7A",10,10,7,62.1,21.622,190,28.1743615929214,28.2457665903516,28.2683428899074,28.242817359766,29.6822588091369,29.2024712184913,29.4897787944872,29.4344401438983,28.9406133567067,28.7736988771077,29.0234799268161,28.1743615929214,28.2457665903516,28.2683428899074,28.242817359766,29.6822588091369,29.2024712184913,29.4897787944872,29.4344401438983,28.9406133567067,28.7736988771077,29.0234799268161,28.2328221082366,29.4581696073718,29.0430580761322,4,3,4,0.0113896950296118,0.0921417424721137,1.94348790443099,1.03554357915878,-1.22534749913519,0.415111531239621,FALSE,FALSE
"LSC1","YOR142W","LSC1",2,2,2,5.8,35.032,329,NA,NA,NA,NA,NA,NA,NA,21.8734636384647,NA,21.4090904815125,NA,23.8664575009709,21.2823539693932,21.579638997034,21.3347985966399,21.1181164605105,21.1485199904628,21.5498458359287,21.8734636384647,21.699656595562,21.4090904815125,20.3550678410555,22.0158122660095,21.2721607623007,21.3343196391487,0,0,2,0.31963041280817,0.874058588727451,0.495351904306819,0.0584594553424561,0.743651503708815,-0.0621588768479775,NA,FALSE
"YOR192C-B","YOR192C-B","YOR192C-B",29,2,1,23,201.98,1770,NA,NA,NA,NA,NA,NA,NA,23.4552559716698,23.3169996065177,NA,23.2349986452054,23.8413463243161,21.6265763677814,21.6437593653106,21.5477987814496,21.3094213942417,20.8378271844006,21.174345162486,23.4552559716698,23.3169996065177,21.7513524558669,23.2349986452054,22.1648702097144,21.1071979137094,22.9396516698149,0,0,3,0.153758319259853,0.0145401906515727,0.813161376945047,1.83742989895269,1.05767229600501,-1.83245375610549,NA,FALSE
"BFR1","YOR198C","BFR1",2,2,2,4.9,54.639,470,NA,23.3442146239793,22.9439405795419,22.9259129539505,NA,NA,NA,NA,NA,NA,NA,23.7844652811501,23.3442146239793,22.9439405795419,22.9259129539505,21.159868191951,20.9189657296775,21.2580037321438,21.7877899902087,21.7107143171643,21.5912703904175,20.6519605883591,23.2496333596555,21.1122792179241,21.4354338215374,3,0,0,0.000508100933057181,0.319799266810395,3.29405000756714,0.495122536276353,2.13735414173139,-0.323154603613315,TRUE,NA
"DED1","YOR204W","DED1",6,6,6,17.4,65.552,604,NA,23.8113723414515,23.516410840449,23.4801284960194,23.2927754595629,23.6260030731977,23.6861354369623,23.5078488269455,23.2255863846344,NA,23.3425879827762,23.7631131669677,23.8113723414515,23.516410840449,23.4801284960194,23.2927754595629,23.6260030731977,23.6861354369623,23.5078488269455,23.2255863846344,21.4101201890825,23.3425879827762,23.6427562112219,23.534971323241,22.8715358458597,3,3,3,0.510519389661988,0.27178579712715,0.291987758644078,0.56577324219687,0.107784887980912,0.663435477381292,FALSE,FALSE
"RET1","YOR207C","RET1",7,7,7,7.1,129.46,1149,NA,23.0368108231357,23.1157853774164,23.0854549534098,22.6181811461398,22.4278519451034,22.789450064811,23.304520667236,23.4888561116025,23.1646129705898,22.7985160999078,23.6857284560365,23.0368108231357,23.1157853774164,23.0854549534098,22.6181811461398,22.4278519451034,22.789450064811,23.304520667236,23.4888561116025,23.1646129705898,22.7985160999078,23.2309449024996,22.6118277186847,23.189126462334,3,3,4,0.0211707001267373,0.02416707569801,1.67426477938489,1.61677589758789,0.619117183814925,-0.577298743649305,FALSE,FALSE
"RPB8","YOR224C","RPB8",2,2,2,17.1,16.511,146,NA,NA,NA,NA,NA,NA,NA,21.9629637655997,NA,NA,21.4800051940202,23.7481945285798,21.5129872162034,21.6053014948485,21.6156247729952,20.992690291116,20.9764354956167,21.0357237291591,21.9629637655997,21.7197659789876,21.8552303457301,21.4800051940202,22.1205270031567,21.0016165052973,21.7544913210844,0,0,2,0.131386214219525,0.00471776891472954,0.881450201005138,2.32626333549698,1.11891049785946,-0.752874815787145,NA,FALSE
"WTM1","YOR230W","WTM1",5,5,5,14.4,48.382,437,NA,NA,NA,NA,24.5177928762464,24.4906932378419,24.5189335602606,NA,NA,NA,NA,23.8282926979479,21.2651092602033,21.8543009307725,21.6216518698407,24.5177928762464,24.4906932378419,24.5189335602606,21.6945685951789,21.5115158351059,21.2973841400062,19.7531367052125,22.1423386896911,24.5091398914496,21.0641513188759,0,3,0,0.0259501080098834,0.00445623035758585,1.58586083018552,2.35103236710664,-2.36680120175854,3.44498857257374,FALSE,TRUE
"CLP1","YOR250C","CLP1",12,12,12,38.4,50.225,445,30.6935352647063,31.0985475672263,31.2201463063169,31.0628467928626,30.4307168523261,30.6889585786908,30.6329616770317,NA,NA,NA,NA,30.6935352647063,31.0985475672263,31.2201463063169,31.0628467928626,30.4307168523261,30.6889585786908,30.6329616770317,21.6733496401344,21.6530508551452,21.3726271573547,20.3354134615941,31.018768982778,30.5842123693495,21.2586102785571,4,3,0,0.0262555067229806,3.85923602653084e-05,1.58077959554982,4.41349865965474,0.434556613428487,9.3256020907924,FALSE,TRUE
"NOP58","YOR310C","NOP58",5,5,5,13.3,56.956,511,NA,22.7002822263547,NA,NA,23.9578374775147,23.7435532886758,23.5148469432325,23.1208238430614,23.4960686849787,22.9571289716486,22.8544324160366,23.8290873032752,22.7002822263547,21.5948530718396,21.3024447883669,23.9578374775147,23.7435532886758,23.5148469432325,23.1208238430614,23.4960686849787,22.9571289716486,22.8544324160366,22.3566668474591,23.738745903141,23.1071134789313,1,3,4,0.0931815066251688,0.0213478746958888,1.03067027184758,1.67064535500859,-1.38207905568196,0.631632424209702,FALSE,FALSE
"RPA190","YOR341W","RPA190",7,7,7,5.6,186.43,1664,NA,24.2722732493907,23.2814999426843,23.4895912428494,22.337560929,22.6386294675876,22.7522785500508,NA,22.000686391434,21.8156193932122,22.0396580611645,23.7384246889723,24.2722732493907,23.2814999426843,23.4895912428494,22.337560929,22.6386294675876,22.7522785500508,21.6120224063569,22.000686391434,21.8156193932122,22.0396580611645,23.6954472809742,22.5761563155462,21.8669965630419,3,3,3,0.00769191188822625,0.00974364787256722,2.11396569930047,2.01127841947354,1.119290965428,0.709159752504267,TRUE,FALSE
"RPS12","YOR369C","RPS12",6,6,6,56.6,15.471,143,26.5478674468309,25.394046302605,25.4636984774164,25.5645346942338,27.6841833734598,27.308865875752,27.8295350009736,27.2491620739476,26.7927795727813,26.5685991172892,27.073164847708,26.5478674468309,25.394046302605,25.4636984774164,25.5645346942338,27.6841833734598,27.308865875752,27.8295350009736,27.2491620739476,26.7927795727813,26.5685991172892,27.073164847708,25.7425367302715,27.6075280833952,26.9209264029315,4,3,4,0.00257304654927884,0.0265216947635608,2.58955235684753,1.57639872751667,-1.86499135312362,0.686601680463617,FALSE,FALSE
"LSP1","YPL004C","LSP1",4,4,4,16.4,38.071,341,NA,24.3560876137996,24.9421246476984,24.2553709497429,23.7748489783092,24.1243939728766,NA,NA,23.2566671070917,NA,NA,23.6959766086381,24.3560876137996,24.9421246476984,24.2553709497429,23.7748489783092,24.1243939728766,21.1989204984831,21.6025469266361,23.2566671070917,21.7816740027702,19.8215586960449,24.3123899549698,23.0327211498896,21.6156116831357,3,2,1,0.297678692084583,0.28769316064659,0.52625225114863,0.541070462505753,1.27966880508012,1.41710946675394,FALSE,FALSE
"ALD6","YPL061W","ALD6",6,6,6,19.8,54.414,500,NA,25.676079529848,22.9263292978737,23.4093753969157,NA,22.9524085364143,21.9697237703501,22.4310445689397,22.844908004078,23.2773907068672,22.3489485452972,23.8409107546332,25.676079529848,22.9263292978737,23.4093753969157,20.9219167235222,22.9524085364143,21.9697237703501,22.4310445689397,22.844908004078,23.2773907068672,22.3489485452972,23.9631737448176,21.9480163434289,22.7255729562955,3,2,4,0.0631875090969695,0.315413200323653,1.19936876454048,0.501120135015491,2.01515740138874,-0.777556612866629,FALSE,FALSE
"NOG1","YPL093W","NOG1",3,3,3,7.4,74.409,647,NA,21.1327632825642,NA,NA,22.5336690789174,21.3210803153398,21.6803303324909,NA,NA,NA,21.4829123145726,23.8092021267204,21.1327632825642,21.747444469161,21.5434562744864,22.5336690789174,21.3210803153398,21.6803303324909,21.7002356401118,21.4997556335344,21.4570162820367,21.4829123145726,22.058216538233,21.8450265755827,21.5349799675639,1,3,1,0.773028918300509,0.480365200618838,0.111804259220844,0.31842846198234,0.213189962650283,0.310046608018816,FALSE,FALSE
"SSE1","YPL106C","SSE1",6,6,6,11.1,77.365,693,NA,24.3537342785573,23.5827925123141,23.4635114019208,22.5487024589223,22.6672207132927,23.30382421777,22.9149908971677,23.2058898756549,23.3333355448782,22.530791132484,23.8411438767967,24.3537342785573,23.5827925123141,23.4635114019208,22.5487024589223,22.6672207132927,23.30382421777,22.9149908971677,23.2058898756549,23.3333355448782,22.530791132484,23.8102955173972,22.8399157966616,22.9962518625462,3,3,4,0.0300106449032341,0.62312107149916,1.52272467185583,0.205427562368927,0.970379720735561,-0.15633606588456,FALSE,FALSE
"RPL5","YPL131W","RPL5",6,6,6,34.7,33.714,297,NA,25.4566978205281,24.9354855741976,24.6338382393317,27.5024868246528,27.0324411217992,27.7286464150833,27.7676820606393,27.1613487360575,27.1104823539937,27.4658325383736,23.8172557861338,25.4566978205281,24.9354855741976,24.6338382393317,27.5024868246528,27.0324411217992,27.7286464150833,27.7676820606393,27.1613487360575,27.1104823539937,27.4658325383736,24.7108193550478,27.4211914538451,27.376336422266,3,3,4,0.00141837852008803,0.869102901211759,2.84820785430919,0.0609288003260811,-2.71037209879732,0.0448550315790861,FALSE,FALSE
"RPL33A","YPL143W","RPL33A",7,7,1,71,12.154,107,NA,24.4737646995202,23.939391972954,23.7444774678859,28.051547178979,26.7244239216867,26.7226011860798,27.530365494188,26.3416382610806,26.3036152173532,27.4512048221674,23.844623397543,24.4737646995202,23.939391972954,23.7444774678859,28.051547178979,26.7244239216867,26.7226011860798,27.530365494188,26.3416382610806,26.3036152173532,27.4512048221674,24.0005643844758,27.1661907622485,26.9067059486973,3,3,4,0.0110963234495161,0.664960286697719,1.95482089239145,0.177204291212769,-3.16562637777274,0.259484813551232,FALSE,FALSE
"CDC60","YPL160W","CDC60",2,2,2,2.9,124.14,1090,NA,24.3798748807518,22.6401751966494,NA,NA,NA,NA,NA,NA,NA,NA,23.8925770892124,24.3798748807518,22.6401751966494,21.6144832471871,21.0878112487375,20.7187389944505,21.2252833221317,21.5482888104081,21.3475224164941,21.5985512854623,20.3947216539547,23.1317776034502,21.0106111884399,21.2222710415798,2,0,0,0.0389721712836881,0.540220314676072,1.40924539738269,0.267429088445802,2.12116641501031,-0.211659853139935,TRUE,NA
"SAR1","YPL218W","SAR1",2,2,2,11.1,21.45,190,NA,22.5428826145933,22.2924103873831,22.5919724246177,23.1410219349531,22.9060244603449,23.3504331467145,NA,22.6760095636446,NA,21.8301252166177,23.8636602938187,22.5428826145933,22.2924103873831,22.5919724246177,23.1410219349531,22.9060244603449,23.3504331467145,21.6080691763293,22.6760095636446,21.7955805504979,21.8301252166177,22.8227314301032,23.1324931806708,21.9774461267724,3,3,2,0.458929580354346,0.0103157297502881,0.338253948906687,1.98650004395713,-0.309761750567642,1.15504705389845,FALSE,TRUE
"NEW1","YPL226W","NEW1",5,5,5,5.4,134.33,1196,NA,22.687801958876,22.2291415231362,NA,21.6644455484017,22.0125672550184,21.687609766104,NA,NA,NA,NA,23.799356645095,22.687801958876,22.2291415231362,21.6695347381735,21.6644455484017,22.0125672550184,21.687609766104,21.4502931140294,21.6995590029158,21.786134948416,20.7621169999916,22.5964587163202,21.7882075231747,21.4245260163382,2,3,0,0.170962473580605,0.227516313195432,0.767099207183273,0.642987458449681,0.808251193145477,0.363681506836514,FALSE,FALSE
"FAS2","YPL231W","FAS2",5,5,5,3.7,206.94,1887,NA,24.2095533166239,NA,23.2868668026721,NA,NA,NA,NA,NA,NA,NA,23.730730397123,24.2095533166239,21.6717566344724,23.2868668026721,21.1262612332454,20.6423923494973,21.061306860097,21.7636473468163,21.4429934619888,21.6949998969585,20.0858689979056,23.2247267877229,20.9433201476132,21.2468774259173,2,0,0,0.0217130942010703,0.512721581853604,1.66327828346874,0.290118401532369,2.28140664010964,-0.303557278304069,TRUE,NA
"RPL36B","YPL249C-A","RPL36B",5,5,2,42,11.135,100,NA,21.5574936178238,NA,NA,26.559438010077,26.2557311102762,26.4491749734893,26.1465675881606,24.977142592912,24.0949867918249,25.8124010010607,23.7716535557818,21.5574936178238,21.7902438113988,21.3968841343824,26.559438010077,26.2557311102762,26.4491749734893,26.1465675881606,24.977142592912,24.0949867918249,25.8124010010607,22.1290687798467,26.4214480312808,25.2577744934896,1,3,4,0.00387515303679512,0.0827466764026028,2.41171114174522,1.08224944104466,-4.29237925143416,1.16367353779129,FALSE,FALSE
"YTH1","YPR107C","YTH1",2,2,2,8.7,24.553,208,NA,NA,NA,NA,22.8713217192764,22.9227048893832,22.7874387013157,NA,NA,NA,NA,23.8242040794463,21.5334877505182,21.7069004756707,21.6349138586402,22.8713217192764,22.9227048893832,22.7874387013157,21.6396853643119,21.6667614990312,21.4482277991292,20.5507650090755,22.1748765410688,22.8604884366584,21.326359917887,0,3,0,0.301903004562882,0.0091802187120152,0.520132564821927,2.03714697192623,-0.685611895589584,1.53412851877146,FALSE,TRUE
"RPC40","YPR110C","RPC40",3,3,3,9.6,37.686,335,NA,23.1004672893496,23.2236582478185,23.1286161598174,21.9811644889216,NA,22.2358751661774,22.5277165724498,22.6877592515837,22.6251781855353,22.4192864310406,23.7589803949294,23.1004672893496,23.2236582478185,23.1286161598174,21.9811644889216,20.8786712238054,22.2358751661774,22.5277165724498,22.6877592515837,22.6251781855353,22.4192864310406,23.3029305229787,21.6985702929682,22.5649851101523,3,2,4,0.0472347779302869,0.170683707021921,1.32573812209623,0.767807933414779,1.60436023001058,-0.866414817184182,FALSE,FALSE
